TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220328123701,24-Jan-24,Shopping,Shopping expenses,Shopping,Cash,  180.00 ,
TRX20220328123702,24-Jan-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  42.00 ,
TRX20220328123703,24-Jan-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  596.00 ,
TRX20220328123704,25-Jan-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  358.00 ,
TRX20220328123705,25-Jan-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  72.00 ,
TRX20220328123706,25-Jan-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  891.00 ,
TRX20220328123707,25-Jan-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  19.00 ,
TRX20220328123708,25-Jan-24,Internet Subscription,Monthly subscription fee for internet service,Utilities,Direct debit,  60.00 ,
TRX20220328123709,25-Jan-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  235.00 ,
TRX20220328123710,25-Jan-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  633.00 ,
TRX20220328123711,25-Jan-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220328123712,25-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  664.00 ,
TRX20220328123713,25-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  753.00 ,
TRX20220328123714,25-Jan-24,Home Ownership,,Other Expenses,,  978.16 ,
TRX20220328123715,25-Jan-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220328123716,25-Jan-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  512.00 ,
TRX20220328123717,25-Jan-24,Property Maintenance,,Other Expenses,,  57.00 ,
TRX20220328123718,26-Jan-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  643.00 ,
TRX20220328123719,26-Jan-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  778.00 ,
TRX20220328123720,26-Jan-24,Home Ownership,,Other Expenses,,  44.00 ,
TRX20220328123721,26-Jan-24,Home Ownership,,Other Expenses,,  572.00 ,
TRX20220328123722,26-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  894.00 ,
TRX20220328123723,26-Jan-24,Investment,Investment in mutual funds,Investment,Bank transfer,  700.00 ,
TRX20220328123724,26-Jan-24,Dining Out,Expenses for dining out,Dining,Cash,  85.00 ,
TRX20220328123725,26-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  764.00 ,
TRX20220328123726,26-Jan-24,Property Maintenance,,Other Expenses,,  910.00 ,
TRX20220328123727,26-Jan-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  209.00 ,
TRX20220328123728,26-Jan-24,Property Maintenance,,Other Expenses,,  899.00 ,
TRX20220328123729,27-Jan-24,Home Ownership,,Other Expenses,,  67.00 ,
TRX20220328123730,27-Jan-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  759.00 ,
TRX20220328123731,27-Jan-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  96.00 ,
TRX20220328123732,27-Jan-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  582.00 ,
TRX20220328123733,27-Jan-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,200.00 "
TRX20220328123734,27-Jan-24,Utilities Deposit,Deposit for utilities bill correction,Utilities,,  160.00 ,
TRX20220328123735,27-Jan-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  580.74 ,
TRX20220328123736,27-Jan-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  137.00 ,
TRX20220328123737,27-Jan-24,Property Maintenance,,Other Expenses,,  745.00 ,
TRX20220328123738,27-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  632.00 ,
TRX20220328123739,28-Jan-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  143.00 ,
TRX20220328123740,28-Jan-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  37.00 ,
TRX20220328123741,28-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  905.00 ,
TRX20220328123742,28-Jan-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  68.00 ,
TRX20220328123743,28-Jan-24,Car Maintenance,Routine car maintenance,Transportation,Online banking,  210.00 ,
TRX20220328123744,28-Jan-24,Shopping,Shopping expenses,Shopping,Cash,  190.00 ,
TRX20220328123745,28-Jan-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  67.00 ,
TRX20220328123746,29-Jan-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  244.00 ,
TRX20220328123747,29-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  667.00 ,
TRX20220328123748,29-Jan-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  82.00 ,
TRX20220328123749,29-Jan-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  29.00 ,
TRX20220328123750,29-Jan-24,Investment Returns,Returns from investment,Investment,,  350.00 ,
TRX20220328123751,29-Jan-24,Movie Tickets,Expenses for movie tickets,Entertainment,Online payment,  40.00 ,
TRX20220328123752,29-Jan-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  162.00 ,
TRX20220328123753,29-Jan-24,Property Maintenance,,Other Expenses,,  162.21 ,
TRX20220328123754,30-Jan-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  107.00 ,
TRX20220328123755,30-Jan-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  659.00 ,
TRX20220328123756,30-Jan-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220328123757,30-Jan-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  230.00 ,
TRX20220328123758,30-Jan-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  170.00 ,
TRX20220328123759,30-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  914.00 ,
TRX20220328123760,30-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  726.00 ,
TRX20220328123761,31-Jan-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  905.00 ,
TRX20220328123762,31-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  14.00 ,
TRX20220328123763,31-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  257.00 ,
TRX20220328123764,31-Jan-24,Dining Out,Expenses for dining out,Dining,Cash,  95.00 ,
TRX20220328123765,31-Jan-24,Travel,Travel expenses for vacation,Travel,Debit Card,"  1,100.00 ",
TRX20220328123766,31-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  644.00 ,
TRX20220328123767,31-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  514.00 ,
TRX20220328123768,1-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220328123769,1-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  87.00 ,
TRX20220328123770,1-Feb-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  100,000.00 "
TRX20220328123771,1-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220328123772,1-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  29.00 ,
TRX20220328123773,1-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  533.00 ,
TRX20220328123774,1-Feb-24,Internet Subscription,Monthly subscription fee for internet service,Utilities,Direct debit,  60.00 ,
TRX20220328123775,1-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  210.00 ,
TRX20220328123776,1-Feb-24,Internet Subscription,Monthly subscription fee for internet service,Utilities,Direct debit,  60.00 ,
TRX20220328123777,1-Feb-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  240.00 ,
TRX20220328123778,2-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  89.00 ,
TRX20220328123779,2-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  655.00 ,
TRX20220328123780,2-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  321.00 ,
TRX20220328123781,2-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  912.00 ,
TRX20220328123782,2-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  73.00 ,
TRX20220328123783,2-Feb-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  165.00 ,
TRX20220328123784,2-Feb-24,Movie Tickets,Expenses for movie tickets,Entertainment,Online payment,  38.00 ,
TRX20220328123785,2-Feb-24,Car Maintenance,Routine car maintenance,Transportation,Online banking,  220.00 ,
TRX20220328123786,2-Feb-24,Investment,Investment in stocks,Investment,Bank transfer,  550.00 ,
TRX20220328123787,3-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  586.00 ,
TRX20220328123788,3-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  717.00 ,
TRX20220328123789,3-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  55.00 ,
TRX20220328123790,3-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  378.00 ,
TRX20220328123791,3-Feb-24,Property Maintenance,,Other Expenses,,  209.00 ,
TRX20220328123792,3-Feb-24,Mobile Phone Bill,Monthly bill for mobile phone usage,Utilities,Online banking,  45.00 ,
TRX20220328123793,3-Feb-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  245.00 ,
TRX20220328123794,3-Feb-24,Electricity Bill,Monthly electricity utility bill,Utilities,Direct debit,  75.00 ,
TRX20220328123795,3-Feb-24,Bookstore,Purchase of books,Shopping,Debit Card,  65.00 ,
TRX20220328123796,4-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220328123797,4-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  243.00 ,
TRX20220328123798,4-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  701.00 ,
TRX20220328123799,4-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  58.00 ,
TRX20220328123800,4-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  892.00 ,
TRX20220328123801,4-Feb-24,Investment,Investment in bonds,Investment,Bank transfer,  600.00 ,
TRX20220328123802,4-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  88.00 ,
TRX20220328123803,4-Feb-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  165.00 ,
TRX20220328123804,4-Feb-24,Movie Tickets,Expenses for movie tickets,Entertainment,Online payment,  37.00 ,
TRX20220328123805,5-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  367.00 ,
TRX20220328123806,5-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  20,000.00 "
TRX20220328123807,5-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  485.00 ,
TRX20220328123808,5-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  812.00 ,
TRX20220328123809,5-Feb-24,Property Maintenance,,Other Expenses,,  176.00 ,
TRX20220328123810,5-Feb-24,Travel,Travel expenses for business trip,Travel,Debit Card,"  1,200.00 ",
TRX20220328123811,5-Feb-24,Utilities Deposit,Deposit for utilities bill correction,Utilities,,  170.00 ,
TRX20220328123812,5-Feb-24,Mobile Phone Bill,Monthly bill for mobile phone usage,Utilities,Online banking,  43.00 ,
TRX20220328123813,5-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  210.00 ,
TRX20220328123814,6-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  42.00 ,
TRX20220328123815,6-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  669.00 ,
TRX20220328123816,6-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  124.00 ,
TRX20220328123817,6-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  33.00 ,
TRX20220328123818,6-Feb-24,Car Insurance,Annual car insurance premium,Insurance,Bank transfer,"  1,350.00 ",
TRX20220328123819,6-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  92.00 ,
TRX20220328123820,6-Feb-24,Gym Membership,Monthly membership fee for gym,Health & Fitness,Debit Card,  80.00 ,
TRX20220328123821,6-Feb-24,Utilities Deposit,Deposit for utilities bill correction,Utilities,,  160.00 ,
TRX20220328123822,7-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  8,130.00 "
TRX20220328123823,7-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,200.00 "
TRX20220328123824,7-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,500.00 "
TRX20220328123825,7-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,800.00 "
TRX20220328123826,7-Feb-24,Housing Rent,Rental payments for housing accommodations,Other Expenses,Direct debit,"  1,100.00 ",
TRX20220328123827,7-Feb-24,Salary,Monthly salary,Income/Salary,Bank transfer,,"  5,300.00 "
TRX20220328123828,7-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  220.00 ,
TRX20220328123829,7-Feb-24,Car Insurance,Annual car insurance premium,Insurance,Bank transfer,"  1,350.00 ",
TRX20220328123830,7-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  95.00 ,
TRX20220328123831,8-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  895.00 ,
TRX20220328123832,8-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  287.00 ,
TRX20220328123833,8-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  64.00 ,
TRX20220328123834,8-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  876.00 ,
TRX20220328123835,8-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  143.00 ,
TRX20220328123836,8-Feb-24,Internet Subscription,Monthly subscription fee for internet service,Utilities,Direct debit,  60.00 ,
TRX20220328123837,8-Feb-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  240.00 ,
TRX20220328123838,8-Feb-24,Travel,Travel expenses for vacation,Travel,Debit Card,"  1,050.00 ",
TRX20220328123839,8-Feb-24,Investment Returns,Returns from investment,Investment,,  320.00 ,
TRX20220328123840,9-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  667.00 
TRX20220328123841,9-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  870.00 
TRX20220328123842,9-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  502.00 ,
TRX20220328123843,9-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  799.00 ,
TRX20220328123844,9-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  12.00 ,
TRX20220328123845,9-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  315.00 ,
TRX20220328123846,9-Feb-24,Home Ownership,,Other Expenses,,  670.00 ,
TRX20220328123847,9-Feb-24,Investment,Investment in stocks,Investment,Bank transfer,  550.00 ,
TRX20220328123848,9-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  90.00 ,
TRX20220328123849,9-Feb-24,School Fees,Fees for children's school,Education,Online banking,  570.00 ,
TRX20220328123850,9-Feb-24,Petrol,Fuel expenses for the car,Transportation,Debit Card,  110.00 ,
TRX20220328123851,9-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  176.00 ,
TRX20220328123852,9-Feb-24,Property Maintenance,,Other Expenses,,  38.00 ,
TRX20220328123853,10-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  734.00 ,
TRX20220328123854,10-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  215.00 ,
TRX20220328123855,10-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  172.00 ,
TRX20220328123856,10-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  50.00 ,
TRX20220328123857,10-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  961.00 ,
TRX20220328123858,10-Feb-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  170.00 ,
TRX20220328123859,10-Feb-24,Movie Tickets,Expenses for movie tickets,Entertainment,Online payment,  40.00 ,
TRX20220328123860,10-Feb-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  165.00 ,
TRX20220328123861,10-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  190.00 ,
TRX20220328123862,10-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  115.00 ,
TRX20220328123863,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  342.00 ,
TRX20220328123864,11-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  674.00 ,
TRX20220328123865,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  827.00 ,
TRX20220328123866,11-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  237.00 ,
TRX20220328123867,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  688.00 ,
TRX20220328123868,11-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  736.00 ,
TRX20220328123869,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  12.00 ,
TRX20220328123870,11-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  198.00 ,
TRX20220328123871,11-Feb-24,Mobile Phone Bill,Monthly bill for mobile phone usage,Utilities,Online banking,  48.00 ,
TRX20220328123872,11-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  230.00 ,
TRX20220328123873,11-Feb-24,Internet Subscription,Monthly subscription fee for internet service,Utilities,Direct debit,  60.00 ,
TRX20220328123874,11-Feb-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  230.00 ,
TRX20220328123875,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  741.00 ,
TRX20220328123876,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  803.00 ,
TRX20220328123877,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  447.43 ,
TRX20220328123878,11-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  756.00 ,
TRX20220328123879,11-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  118.00 ,
TRX20220328123880,11-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  354.00 ,
TRX20220328123881,11-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  418.00 ,
TRX20220328123882,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  803.00 ,
TRX20220328123883,11-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  764.00 ,
TRX20220328123884,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  120.00 ,
TRX20220328123885,12-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  750.00 
TRX20220328123886,12-Feb-24,Property Maintenance,,Other Expenses,,  38.00 ,
TRX20220328123887,12-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  572.00 ,
TRX20220328123888,12-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  861.00 ,
TRX20220328123889,12-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  697.00 ,
TRX20220328123890,12-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  289.00 ,
TRX20220328123891,12-Feb-24,Home Ownership,,Other Expenses,,  933.00 ,
TRX20220328123892,12-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  67.00 ,
TRX20220328123893,12-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  120.00 ,
TRX20220328123894,12-Feb-24,Gym Membership,Monthly membership fee for gym,Health & Fitness,Debit Card,  80.00 ,
TRX20220328123895,12-Feb-24,Utilities Deposit,Deposit for utilities bill correction,Utilities,,  180.00 ,
TRX20220328123896,12-Feb-24,Investment,Investment in mutual funds,Investment,Bank transfer,  720.00 ,
TRX20220328123897,12-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  90.00 ,
TRX20220328123898,12-Feb-24,Property Maintenance,,Other Expenses,,  812.00 ,
TRX20220328123899,12-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  582.00 ,
TRX20220328123900,12-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  870.00 
TRX20220328123901,12-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  689.00 ,
TRX20220328123902,12-Feb-24,Property Maintenance,,Other Expenses,,  745.00 ,
TRX20220328123903,12-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  754.00 ,
TRX20220328123904,12-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  365.00 ,
TRX20220328123905,12-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  750.00 
TRX20220328123906,13-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  896.00 ,
TRX20220328123907,13-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  14.00 ,
TRX20220328123908,13-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  759.00 ,
TRX20220328123909,13-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  137.00 ,
TRX20220328123910,13-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  784.00 ,
TRX20220328123911,13-Feb-24,Car Maintenance,Routine car maintenance,Transportation,Online banking,  230.00 ,
TRX20220328123912,13-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  210.00 ,
TRX20220328123913,13-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,800.00 "
TRX20220328123914,13-Feb-24,Utilities Deposit,Deposit for utilities bill correction,Utilities,,  170.00 ,
TRX20220328123915,13-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  425.00 ,
TRX20220328123916,13-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  537.00 ,
TRX20220328123917,14-Feb-24,Home Ownership,,Other Expenses,,  635.00 ,
TRX20220328123918,14-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  879.00 ,
TRX20220328123919,14-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  21.00 ,
TRX20220328123920,14-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  444.00 ,
TRX20220328123921,14-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  726.00 ,
TRX20220328123922,14-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  198.00 ,
TRX20220328123923,14-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  573.00 ,
TRX20220328123924,14-Feb-24,Investment Returns,Returns from investment,Investment,,  380.00 ,
TRX20220328123925,14-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  95.00 ,
TRX20220328123926,14-Feb-24,Car Maintenance,Routine car maintenance,Transportation,Online banking,  210.00 ,
TRX20220328123927,14-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  200.00 ,
TRX20220328123928,14-Feb-24,Property Maintenance,,Other Expenses,,  287.00 ,
TRX20220328123929,14-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  365.00 ,
TRX20220328123930,15-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  903.00 ,
TRX20220328123931,15-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  311.00 ,
TRX20220328123932,15-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  89.00 ,
TRX20220328123933,15-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  657.00 ,
TRX20220328123934,15-Feb-24,Travel,Travel expenses for vacation,Travel,Debit Card,"  1,150.00 ",
TRX20220328123935,15-Feb-24,Movie Tickets,Expenses for movie tickets,Entertainment,Online payment,  42.00 ,
TRX20220328123936,15-Feb-24,Investment Returns,Returns from investment,Investment,,  360.00 ,
TRX20220328123937,15-Feb-24,Movie Tickets,Expenses for movie tickets,Entertainment,Online payment,  42.00 ,
TRX20220328123938,15-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  688.00 ,
TRX20220328123939,15-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  632.00 ,
TRX20220328123940,15-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  731.00 ,
TRX20220328123941,15-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  600.00 ,
TRX20220328123942,15-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  237.00 ,
