TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220330124207,21-Jan-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  384.00 ,
TRX20220330124212,22-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  875.00 ,
TRX20220330124215,22-Jan-24,Property Maintenance,,Other Expenses,,  749.00 ,
TRX20220330124210,22-Jan-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220330124214,22-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  159.00 ,
TRX20220330124214,22-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  159.00 ,
TRX20220330124213,22-Jan-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  485.00 ,
TRX20220330124210,22-Jan-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220330124213,22-Jan-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  485.00 ,
TRX20220330124216,22-Jan-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  654.62 ,
TRX20220330124212,22-Jan-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220330124216,22-Jan-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  654.62 ,
TRX20220330124214,22-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  159.00 ,
TRX20220330124213,22-Jan-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,485,
TRX20220330124212,22-Jan-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220330124212,22-Jan-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220330124210,22-Jan-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220330124210,22-Jan-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220330124213,22-Jan-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  485.00 ,
TRX20220330124210,22-Jan-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220330124210,22-Jan-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220330124210,22-Jan-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220330124215,23-Jan-24,Property Maintenance,,Other Expenses,,  749.00 ,
TRX20220330124214,23-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  159.00 ,
TRX20220330124215,23-Jan-24,Property Maintenance,,Other Expenses,,  749.00 ,
TRX20220330124226,24-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220330124223,24-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  674.00 ,
TRX20220330124223,24-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  674.00 ,
TRX20220330124223,24-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  674.00 ,
TRX20220330124223,24-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  674.00 ,
TRX20220330124224,25-Jan-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,500.00 "
TRX20220330124226,25-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220330124226,25-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220330124226,25-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220330124226,25-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220330124225,25-Jan-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  87.00 ,
TRX20220330124226,25-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,411,
TRX20220330124226,25-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220330124226,25-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220330124226,25-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220330124100,26-Jan-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,  140.22 ,
TRX20220330124237,26-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  245.00 ,
TRX20220330124236,26-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  654.00 ,
TRX20220330124233,26-Jan-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  562.00 ,
TRX20220330124229,26-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  644.00 ,
TRX20220330124232,26-Jan-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  417.00 ,
TRX20220330124234,26-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  194.00 ,
TRX20220330124235,26-Jan-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  494.00 ,
TRX20220330124233,26-Jan-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  562.00 ,
TRX20220330124239,27-Jan-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  89.00 ,
TRX20220330124232,27-Jan-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  417.00 ,
TRX20220330124230,27-Jan-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  806.00 ,
TRX20220330124229,27-Jan-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  644.00 ,
TRX20220330124231,27-Jan-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  402.67 ,
TRX20220330124236,27-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  654.00 ,
TRX20220330124237,27-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,245,
TRX20220330124237,27-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  245.00 ,
TRX20220330124234,27-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  194.00 ,
TRX20220330124236,27-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  654.00 ,
TRX20220330124234,27-Jan-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  194.00 ,
TRX20220330124235,27-Jan-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  494.00 ,
TRX20220330124235,27-Jan-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  494.00 ,
TRX20220330124237,27-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  245.00 ,
TRX20220330124236,27-Jan-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  654.00 ,
TRX20220330124235,27-Jan-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  494.00 ,
TRX20220330124241,28-Jan-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  38.00 ,
TRX20220330124241,28-Jan-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  38.00 ,
TRX20220330124241,28-Jan-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  38.00 ,
TRX20220330124240,28-Jan-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  237.00 ,
TRX20220330124239,28-Jan-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  89.00 ,
TRX20220330124240,28-Jan-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  237.00 ,
TRX20220330124240,28-Jan-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  237.00 ,
TRX20220330124243,29-Jan-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  297.00 ,
TRX20220330124244,29-Jan-24,Property Maintenance,,Other Expenses,,  209.00 ,
TRX20220330124243,29-Jan-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  297.00 ,
TRX20220330124245,29-Jan-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  309.00 ,
TRX20220330124242,29-Jan-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  178.00 ,
TRX20220330124242,29-Jan-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  178.00 ,
TRX20220330124242,29-Jan-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  178.00 ,
TRX20220330124244,29-Jan-24,Property Maintenance,,Other Expenses,,  209.00 ,
TRX20220330124245,29-Jan-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  309.00 ,
TRX20220330124243,29-Jan-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  297.00 ,
TRX20220330124244,29-Jan-24,Property Maintenance,,Other Expenses,,  209.00 ,
TRX20220330124244,29-Jan-24,Property Maintenance,,Other Expenses,,  209.00 ,
TRX20220330124242,29-Jan-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  178.00 ,
TRX20220330124248,30-Jan-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,153.02,
TRX20220330124247,30-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  326.00 ,
TRX20220330124248,30-Jan-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  153.02 ,
TRX20220330124247,30-Jan-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  326.00 ,
TRX20220330124249,31-Jan-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220330124249,31-Jan-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220330124249,31-Jan-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220330124250,31-Jan-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  347.00 ,
TRX20220330124249,31-Jan-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220330124249,31-Jan-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220330124251,31-Jan-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  100,000.00 "
TRX20220330124251,31-Jan-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  283.00 ,
TRX20220330124251,31-Jan-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,283,
TRX20220330124251,31-Jan-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  283.00 ,
TRX20220330124251,31-Jan-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  283.00 ,
TRX20220330124251,1-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  100,000.00 "
TRX20220330124252,1-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  532.00 ,
TRX20220330124254,1-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  47.00 ,
TRX20220330124254,1-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  47.00 ,
TRX20220330124253,1-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  892.00 ,
TRX20220330124252,1-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  532.00 ,
TRX20220330124255,1-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  431.00 ,
TRX20220330124253,1-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  892.00 ,
TRX20220330124253,1-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  892.00 ,
TRX20220330124256,1-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220330124254,1-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  47.00 ,
TRX20220330124253,1-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  892.00 ,
TRX20220330124253,1-Feb-24,Planning,Fees for planning applications or permits,Government Services,Online banking,  892.00 ,
TRX20220330124255,1-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  431.00 ,
TRX20220330124252,1-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  532.00 ,
TRX20220330124255,2-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  431.00 ,
TRX20220330124263,2-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220330124252,2-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  532.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124260,2-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124260,2-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220330124253,2-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  892.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124259,2-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  921.00 ,
TRX20220330124260,2-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220330124257,2-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  810.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124259,2-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  921.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124259,2-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  921.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124258,2-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124260,2-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220330124263,3-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220330124266,3-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124265,3-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  684.00 ,
TRX20220330124263,3-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,193,
TRX20220330124263,3-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220330124272,4-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  552.46 ,
TRX20220330124271,4-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  602.34 ,
TRX20220330124298,4-Feb-24,Property Maintenance,,Other Expenses,,  812.00 ,
TRX20220330124266,4-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124272,4-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  552.46 ,
TRX20220330124271,4-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  602.34 ,
TRX20220330124266,4-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220330124277,5-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  644.00 ,
TRX20220330124277,5-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  644.00 ,
TRX20220330124276,6-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  544.16 ,
TRX20220330124277,6-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  644.00 ,
TRX20220330124259,6-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  921.00 ,
TRX20220330124278,6-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  341.00 ,
TRX20220330124278,6-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  341.00 ,
TRX20220330124278,6-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  341.00 ,
TRX20220330124278,6-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  341.00 ,
TRX20220330124280,7-Feb-24,Housing Rent,Rental payments for housing accommodations,Other Expenses,Direct debit,"  1,100.00 ",
TRX20220330124282,7-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  64.00 ,
TRX20220330124283,7-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  257.00 ,
TRX20220330124286,7-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  668.00 ,
TRX20220330124286,7-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  668.00 ,
TRX20220330124283,7-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  257.00 ,
TRX20220330124289,8-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  498.00 ,
TRX20220330124290,8-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  989.00 ,
TRX20220330124287,8-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  821.00 ,
TRX20220330124287,8-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  821.00 ,
TRX20220330124290,8-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  989.00 ,
TRX20220330124290,8-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  989.00 ,
TRX20220330124287,8-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  821.00 ,
TRX20220330124287,8-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  821.00 ,
TRX20220330124290,8-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,989,
TRX20220330124287,8-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  821.00 ,
TRX20220330124289,8-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  498.00 ,
TRX20220330124289,8-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  498.00 ,
TRX20220330124290,8-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  989.00 ,
TRX20220330124291,9-Feb-24,Home Ownership,,Other Expenses,,  135.89 ,
TRX20220330124290,9-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  989.00 ,
TRX20220330124295,9-Feb-24,Property Maintenance,,Other Expenses,,  899.00 ,
TRX20220330124295,9-Feb-24,Property Maintenance,,Other Expenses,,  899.00 ,
TRX20220330124294,9-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  21.00 ,
TRX20220330124295,9-Feb-24,Property Maintenance,,Other Expenses,,  899.00 ,
TRX20220330124295,9-Feb-24,Property Maintenance,,Other Expenses,,  899.00 ,
TRX20220330124294,9-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  21.00 ,
TRX20220330124296,9-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  416.00 ,
TRX20220330124298,9-Feb-24,Property Maintenance,,Other Expenses,,  812.00 ,
TRX20220330124294,9-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  21.00 ,
TRX20220330124294,9-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  21.00 ,
TRX20220330124296,9-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  416.00 ,
TRX20220330124298,9-Feb-24,Property Maintenance,,Other Expenses,,  812.00 ,
TRX20220330124298,9-Feb-24,Property Maintenance,,Other Expenses,,  812.00 ,
TRX20220330124295,9-Feb-24,Property Maintenance,,Other Expenses,,  899.00 ,
TRX20220330124295,9-Feb-24,Property Maintenance,,Other Expenses,,  899.00 ,
TRX20220330124295,9-Feb-24,Property Maintenance,,Other Expenses,,  899.00 ,
TRX20220330124298,9-Feb-24,Property Maintenance,,Other Expenses,,812,
TRX20220330124296,10-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  416.00 ,
TRX20220330124301,10-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  413.00 ,
TRX20220330124300,10-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  28.00 ,
TRX20220330124302,10-Feb-24,Property Maintenance,,Other Expenses,,  492.00 ,
TRX20220330124300,10-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  28.00 ,
TRX20220330124302,10-Feb-24,Property Maintenance,,Other Expenses,,  492.00 ,
TRX20220330124302,10-Feb-24,Property Maintenance,,Other Expenses,,  492.00 ,
TRX20220330124299,10-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  96.00 ,
TRX20220330124302,10-Feb-24,Property Maintenance,,Other Expenses,,  492.00 ,
TRX20220330124302,10-Feb-24,Property Maintenance,,Other Expenses,,  492.00 ,
TRX20220330124301,10-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  413.00 ,
TRX20220330124305,11-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  176.00 ,
TRX20220330124305,11-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  176.00 ,
TRX20220330124306,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  607.00 ,
TRX20220330124305,11-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  176.00 ,
TRX20220330124309,11-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  372.00 ,
TRX20220330124306,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  607.00 ,
TRX20220330124311,11-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,750,
TRX20220330124305,11-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  176.00 ,
TRX20220330124311,11-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,  750.00 ,
TRX20220330124309,11-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  372.00 ,
TRX20220330124305,11-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  176.00 ,
TRX20220330124305,11-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  176.00 ,
TRX20220330124308,11-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  472.00 ,
TRX20220330124309,11-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  372.00 ,
TRX20220330124319,12-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  28.00 ,
TRX20220330124314,12-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  89.00 ,
TRX20220330124316,12-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  514.00 ,
TRX20220330124317,12-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  327.00 ,
TRX20220330124314,12-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  89.00 ,
TRX20220330124312,12-Feb-24,Property Maintenance,,Other Expenses,,  418.00 ,
TRX20220330124314,12-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  89.00 ,
TRX20220330124314,12-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  89.00 ,
TRX20220330124316,12-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  514.00 ,
TRX20220330124313,12-Feb-24,Home Ownership,,Other Expenses,,  745.00 ,
TRX20220330124320,12-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  89.00 ,
TRX20220330124317,12-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  327.00 ,
TRX20220330124315,12-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  764.00 ,
TRX20220330124312,12-Feb-24,Property Maintenance,,Other Expenses,,  418.00 ,
TRX20220330124313,12-Feb-24,Home Ownership,,Other Expenses,,  745.00 ,
TRX20220330124315,12-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  764.00 ,
TRX20220330124320,12-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  89.00 ,
TRX20220330124312,12-Feb-24,Property Maintenance,,Other Expenses,,  418.00 ,
TRX20220330124314,12-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  89.00 ,
TRX20220330124312,12-Feb-24,Property Maintenance,,Other Expenses,,  418.00 ,
